UNBEFRISTET;MANN;FACHHOCHSCHULREIFE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;SACHSEN-ANHALT;NA
BEFRISTET;MANN;MITTLERE REIFE;JA;NORDRHEIN-WESTFALEN;4 BIS 11 WOCHEN
UNBEFRISTET;MANN;MITTLERE REIFE;JA;RHEINLAND-PFALZ;4 BIS 11 WOCHEN
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;SACHSEN;NA
BEFRISTET;FRAU;FACHHOCHSCHULREIFE;JA;SAARLAND;26 BIS 51 WOCHEN
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;NIEDERSACHSEN;NA
UNBEFRISTET;FRAU;VOLKS-,HAUPTSCHULE;NEIN;NIEDERSACHSEN;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;JA;RHEINLAND-PFALZ;26 BIS 51 WOCHEN
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;SACHSEN-ANHALT;NA
UNBEFRISTET;FRAU;VOLKS-,HAUPTSCHULE;NEIN;BADEN-WUERTTEMBERG;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;NORDRHEIN-WESTFALEN;NA
BEFRISTET;MANN;MITTLERE REIFE;NEIN;NIEDERSACHSEN;NA
BEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;SONSTIGES LAND;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;RHEINLAND-PFALZ;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;HAMBURG;NA
BEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;HESSEN;NA
UNBEFRISTET;MANN;VOLKS-,HAUPTSCHULE;NEIN;RHEINLAND-PFALZ;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;SONSTIGES LAND;NA
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;SACHSEN;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;BAYERN;NA
UNBEFRISTET;FRAU;VOLKS-,HAUPTSCHULE;NEIN;MECKLENB.-VORPOMMERN;NA
UNBEFRISTET;FRAU;FACHHOCHSCHULREIFE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;THUERINGEN;NA
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;THUERINGEN;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;SACHSEN;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;THUERINGEN;NA
BEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;SONSTIGES LAND;NA
UNBEFRISTET;MANN;FACHHOCHSCHULREIFE;NEIN;NIEDERSACHSEN;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;JA;BADEN-WUERTTEMBERG;4 BIS 11 WOCHEN
UNBEFRISTET;MANN;FACHHOCHSCHULREIFE;JA;SACHSEN;26 BIS 51 WOCHEN
BEFRISTET;MANN;HOCHSCHULREIFE;NEIN;HESSEN;NA
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;SACHSEN-ANHALT;NA
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;THUERINGEN;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;JA;SACHSEN;26 BIS 51 WOCHEN
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;NIEDERSACHSEN;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;BADEN-WUERTTEMBERG;NA
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;HESSEN;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;NIEDERSACHSEN;NA
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;MECKLENB.-VORPOMMERN;NA
UNBEFRISTET;FRAU;VOLKS-,HAUPTSCHULE;NEIN;RHEINLAND-PFALZ;NA
UNBEFRISTET;MANN;FACHHOCHSCHULREIFE;NEIN;BADEN-WUERTTEMBERG;NA
UNBEFRISTET;MANN;MITTLERE REIFE;JA;THUERINGEN;104 UND MEHR WOCHEN
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;THUERINGEN;NA
UNBEFRISTET;MANN;VOLKS-,HAUPTSCHULE;JA;NORDRHEIN-WESTFALEN;4 BIS 11 WOCHEN
UNBEFRISTET;MANN;VOLKS-,HAUPTSCHULE;NEIN;BRANDENBURG;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;BRANDENBURG;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;SACHSEN-ANHALT;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;BAYERN;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;SCHLESWIG-HOLSTEIN;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;BAYERN;NA
BEFRISTET;MANN;HOCHSCHULREIFE;JA;EHEM. BERLIN-OST;12 BIS 25 WOCHEN
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;BADEN-WUERTTEMBERG;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;BRANDENBURG;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;JA;EHEM. BERLIN-WEST;104 UND MEHR WOCHEN
UNBEFRISTET;MANN;VOLKS-,HAUPTSCHULE;JA;NORDRHEIN-WESTFALEN;52 BIS 103 WOCHEN
UNBEFRISTET;MANN;FACHHOCHSCHULREIFE;JA;NIEDERSACHSEN;52 BIS 103 WOCHEN
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;MECKLENB.-VORPOMMERN;NA
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;SACHSEN-ANHALT;NA
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;SACHSEN;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;SACHSEN-ANHALT;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;JA;NORDRHEIN-WESTFALEN;26 BIS 51 WOCHEN
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;EHEM. BERLIN-OST;NA
BEFRISTET;MANN;HOCHSCHULREIFE;NEIN;THUERINGEN;NA
BEFRISTET;FRAU;VOLKS-,HAUPTSCHULE;JA;BAYERN;4 BIS 11 WOCHEN
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;BADEN-WUERTTEMBERG;NA
UNBEFRISTET;MANN;FACHHOCHSCHULREIFE;NEIN;SACHSEN;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;JA;HESSEN;4 BIS 11 WOCHEN
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;BAYERN;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;SACHSEN;NA
UNBEFRISTET;FRAU;VOLKS-,HAUPTSCHULE;JA;SACHSEN-ANHALT;4 BIS 11 WOCHEN
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;BADEN-WUERTTEMBERG;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;BAYERN;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;NORDRHEIN-WESTFALEN;NA
BEFRISTET;FRAU;HOCHSCHULREIFE;JA;HAMBURG;4 BIS 11 WOCHEN
UNBEFRISTET;FRAU;FACHHOCHSCHULREIFE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;SACHSEN-ANHALT;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;JA;NORDRHEIN-WESTFALEN;52 BIS 103 WOCHEN
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;SCHLESWIG-HOLSTEIN;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;BAYERN;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;SONSTIGES LAND;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;MECKLENB.-VORPOMMERN;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;SONSTIGES LAND;NA
BEFRISTET;MANN;HOCHSCHULREIFE;NEIN;SONSTIGES LAND;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;JA;SONSTIGES LAND;104 UND MEHR WOCHEN
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;BAYERN;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;SACHSEN-ANHALT;NA
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;BAYERN;NA
UNBEFRISTET;FRAU;VOLKS-,HAUPTSCHULE;NEIN;SONSTIGES LAND;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;HESSEN;NA
UNBEFRISTET;MANN;VOLKS-,HAUPTSCHULE;NEIN;NIEDERSACHSEN;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;SACHSEN;NA
UNBEFRISTET;MANN;MITTLERE REIFE;JA;SACHSEN;104 UND MEHR WOCHEN
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;BADEN-WUERTTEMBERG;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;BRANDENBURG;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;JA;BRANDENBURG;104 UND MEHR WOCHEN
UNBEFRISTET;FRAU;HOCHSCHULREIFE;JA;HESSEN;4 BIS 11 WOCHEN
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;SONSTIGES LAND;NA
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;SACHSEN;NA
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;SACHSEN-ANHALT;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;NIEDERSACHSEN;NA
UNBEFRISTET;FRAU;FACHHOCHSCHULREIFE;JA;NORDRHEIN-WESTFALEN;26 BIS 51 WOCHEN
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;NIEDERSACHSEN;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;THUERINGEN;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;FRAU;VOLKS-,HAUPTSCHULE;NEIN;BREMEN;NA
UNBEFRISTET;MANN;FACHHOCHSCHULREIFE;NEIN;BADEN-WUERTTEMBERG;NA
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;SONSTIGES LAND;NA
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;SCHLESWIG-HOLSTEIN;NA
UNBEFRISTET;MANN;FACHHOCHSCHULREIFE;NEIN;THUERINGEN;NA
UNBEFRISTET;MANN;VOLKS-,HAUPTSCHULE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;SACHSEN-ANHALT;NA
UNBEFRISTET;MANN;VOLKS-,HAUPTSCHULE;NEIN;BAYERN;NA
UNBEFRISTET;MANN;MITTLERE REIFE;JA;NIEDERSACHSEN;12 BIS 25 WOCHEN
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;SACHSEN-ANHALT;NA
BEFRISTET;MANN;HOCHSCHULREIFE;NEIN;NIEDERSACHSEN;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;NORDRHEIN-WESTFALEN;NA
BEFRISTET;MANN;VOLKS-,HAUPTSCHULE;JA;BAYERN;4 BIS 11 WOCHEN
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;SACHSEN;NA
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;BRANDENBURG;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;SACHSEN-ANHALT;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;BADEN-WUERTTEMBERG;NA
BEFRISTET;MANN;VOLKS-,HAUPTSCHULE;JA;THUERINGEN;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;THUERINGEN;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;NORDRHEIN-WESTFALEN;NA
BEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;BADEN-WUERTTEMBERG;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;MECKLENB.-VORPOMMERN;NA
UNBEFRISTET;FRAU;VOLKS-,HAUPTSCHULE;NEIN;BAYERN;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;SACHSEN;NA
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;BRANDENBURG;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;JA;NIEDERSACHSEN;26 BIS 51 WOCHEN
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;HESSEN;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;NIEDERSACHSEN;NA
UNBEFRISTET;FRAU;FACHHOCHSCHULREIFE;NEIN;BADEN-WUERTTEMBERG;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;BADEN-WUERTTEMBERG;NA
UNBEFRISTET;FRAU;FACHHOCHSCHULREIFE;NEIN;BAYERN;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;SONSTIGES LAND;NA
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;BRANDENBURG;NA
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;MECKLENB.-VORPOMMERN;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;JA;NORDRHEIN-WESTFALEN;4 BIS 11 WOCHEN
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;SACHSEN;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;BRANDENBURG;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;JA;SONSTIGES LAND;104 UND MEHR WOCHEN
BEFRISTET;MANN;MITTLERE REIFE;JA;NIEDERSACHSEN;104 UND MEHR WOCHEN
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;MECKLENB.-VORPOMMERN;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;MECKLENB.-VORPOMMERN;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;MECKLENB.-VORPOMMERN;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;BADEN-WUERTTEMBERG;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;MANN;FACHHOCHSCHULREIFE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;FRAU;VOLKS-,HAUPTSCHULE;NEIN;NIEDERSACHSEN;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;MANN;FACHHOCHSCHULREIFE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;MANN;VOLKS-,HAUPTSCHULE;NEIN;SONSTIGES LAND;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;BADEN-WUERTTEMBERG;NA
UNBEFRISTET;MANN;VOLKS-,HAUPTSCHULE;JA;HESSEN;12 BIS 25 WOCHEN
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;SACHSEN-ANHALT;NA
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;MECKLENB.-VORPOMMERN;NA
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;BAYERN;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;FRAU;FACHHOCHSCHULREIFE;JA;NORDRHEIN-WESTFALEN;52 BIS 103 WOCHEN
UNBEFRISTET;FRAU;HOCHSCHULREIFE;JA;SONSTIGES LAND;12 BIS 25 WOCHEN
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;BADEN-WUERTTEMBERG;NA
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;SACHSEN;NA
UNBEFRISTET;MANN;FACHHOCHSCHULREIFE;NEIN;BADEN-WUERTTEMBERG;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;BADEN-WUERTTEMBERG;NA
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;NIEDERSACHSEN;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;THUERINGEN;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;BADEN-WUERTTEMBERG;NA
UNBEFRISTET;FRAU;FACHHOCHSCHULREIFE;NEIN;BAYERN;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;BADEN-WUERTTEMBERG;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;BAYERN;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;BADEN-WUERTTEMBERG;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;BADEN-WUERTTEMBERG;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;SONSTIGES LAND;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;JA;NORDRHEIN-WESTFALEN;12 BIS 25 WOCHEN
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;BRANDENBURG;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;SACHSEN-ANHALT;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;RHEINLAND-PFALZ;NA
UNBEFRISTET;MANN;MITTLERE REIFE;JA;NIEDERSACHSEN;4 BIS 11 WOCHEN
UNBEFRISTET;MANN;HOCHSCHULREIFE;JA;EHEM. BERLIN-WEST;26 BIS 51 WOCHEN
UNBEFRISTET;MANN;HOCHSCHULREIFE;JA;SONSTIGES LAND;26 BIS 51 WOCHEN
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;MECKLENB.-VORPOMMERN;NA
BEFRISTET;FRAU;MITTLERE REIFE;JA;NORDRHEIN-WESTFALEN;26 BIS 51 WOCHEN
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;BRANDENBURG;NA
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;BRANDENBURG;NA
BEFRISTET;FRAU;MITTLERE REIFE;JA;SACHSEN;12 BIS 25 WOCHEN
UNBEFRISTET;FRAU;MITTLERE REIFE;JA;HESSEN;104 UND MEHR WOCHEN
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;HESSEN;NA
UNBEFRISTET;MANN;FACHHOCHSCHULREIFE;JA;THUERINGEN;12 BIS 25 WOCHEN
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;SACHSEN;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;JA;HESSEN;12 BIS 25 WOCHEN
UNBEFRISTET;FRAU;FACHHOCHSCHULREIFE;NEIN;THUERINGEN;NA
BEFRISTET;MANN;HOCHSCHULREIFE;JA;NORDRHEIN-WESTFALEN;4 BIS 11 WOCHEN
BEFRISTET;MANN;HOCHSCHULREIFE;NEIN;SONSTIGES LAND;NA
BEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;BAYERN;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;BRANDENBURG;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;SONSTIGES LAND;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;JA;SONSTIGES LAND;26 BIS 51 WOCHEN
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;BADEN-WUERTTEMBERG;NA
UNBEFRISTET;MANN;VOLKS-,HAUPTSCHULE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;BADEN-WUERTTEMBERG;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;JA;EHEM. BERLIN-WEST;26 BIS 51 WOCHEN
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;MECKLENB.-VORPOMMERN;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;BAYERN;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;SONSTIGES LAND;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;NIEDERSACHSEN;NA
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;THUERINGEN;NA
UNBEFRISTET;FRAU;VOLKS-,HAUPTSCHULE;NEIN;BADEN-WUERTTEMBERG;NA
UNBEFRISTET;MANN;FACHHOCHSCHULREIFE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;MANN;FACHHOCHSCHULREIFE;NEIN;RHEINLAND-PFALZ;NA
UNBEFRISTET;MANN;MITTLERE REIFE;JA;SACHSEN-ANHALT;52 BIS 103 WOCHEN
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;BAYERN;NA
BEFRISTET;MANN;FACHHOCHSCHULREIFE;JA;MECKLENB.-VORPOMMERN;12 BIS 25 WOCHEN
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;EHEM. BERLIN-OST;NA
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;HESSEN;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;EHEM. BERLIN-WEST;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;JA;BADEN-WUERTTEMBERG;52 BIS 103 WOCHEN
UNBEFRISTET;MANN;MITTLERE REIFE;JA;NORDRHEIN-WESTFALEN;26 BIS 51 WOCHEN
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;SACHSEN;NA
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;THUERINGEN;NA
UNBEFRISTET;FRAU;FACHHOCHSCHULREIFE;NEIN;MECKLENB.-VORPOMMERN;NA
UNBEFRISTET;MANN;VOLKS-,HAUPTSCHULE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;HESSEN;NA
UNBEFRISTET;MANN;VOLKS-,HAUPTSCHULE;NEIN;BADEN-WUERTTEMBERG;NA
UNBEFRISTET;MANN;VOLKS-,HAUPTSCHULE;NEIN;SONSTIGES LAND;NA
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;NIEDERSACHSEN;NA
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;BADEN-WUERTTEMBERG;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;HESSEN;NA
BEFRISTET;FRAU;HOCHSCHULREIFE;JA;BAYERN;26 BIS 51 WOCHEN
UNBEFRISTET;FRAU;HOCHSCHULREIFE;JA;BAYERN;104 UND MEHR WOCHEN
UNBEFRISTET;MANN;MITTLERE REIFE;JA;NORDRHEIN-WESTFALEN;12 BIS 25 WOCHEN
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;BADEN-WUERTTEMBERG;NA
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;SACHSEN-ANHALT;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;JA;NORDRHEIN-WESTFALEN;52 BIS 103 WOCHEN
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;RHEINLAND-PFALZ;NA
BEFRISTET;MANN;HOCHSCHULREIFE;NEIN;BAYERN;NA
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;RHEINLAND-PFALZ;NA
UNBEFRISTET;FRAU;FACHHOCHSCHULREIFE;JA;SCHLESWIG-HOLSTEIN;26 BIS 51 WOCHEN
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;SACHSEN-ANHALT;NA
BEFRISTET;MANN;VOLKS-,HAUPTSCHULE;NEIN;BADEN-WUERTTEMBERG;NA
UNBEFRISTET;MANN;MITTLERE REIFE;JA;HESSEN;12 BIS 25 WOCHEN
UNBEFRISTET;FRAU;VOLKS-,HAUPTSCHULE;JA;MECKLENB.-VORPOMMERN;104 UND MEHR WOCHEN
UNBEFRISTET;FRAU;FACHHOCHSCHULREIFE;JA;BADEN-WUERTTEMBERG;4 BIS 11 WOCHEN
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;HAMBURG;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;SACHSEN;NA
BEFRISTET;MANN;MITTLERE REIFE;JA;SACHSEN;104 UND MEHR WOCHEN
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;SACHSEN-ANHALT;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;JA;EHEM. BERLIN-OST;4 BIS 11 WOCHEN
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;NORDRHEIN-WESTFALEN;NA
BEFRISTET;FRAU;HOCHSCHULREIFE;JA;BADEN-WUERTTEMBERG;26 BIS 51 WOCHEN
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;HESSEN;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;BAYERN;NA
UNBEFRISTET;MANN;MITTLERE REIFE;JA;SACHSEN;104 UND MEHR WOCHEN
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;SACHSEN-ANHALT;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;JA;NIEDERSACHSEN;26 BIS 51 WOCHEN
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;BADEN-WUERTTEMBERG;NA
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;BADEN-WUERTTEMBERG;NA
